text,textblob_polarity,textblob_subjectivity,textblob_sentiment,transformer_sentiment,transformer_confidence,transformer_positive,transformer_negative,transformer_neutral,consensus_sentiment,sentiment_intensity
"Well, I never knew John Lewis sold records!",0.0,0.0,neutral,neutral,0.4479120671749115,0.40606749057769775,0.14602048695087433,0.4479120671749115,neutral,0.22395603358745575
Trying far too hard. Not a great effort...,-0.19722222222222222,0.7638888888888888,negative,negative,0.9148184657096863,0.008641261607408524,0.9148184657096863,0.07654024660587311,negative,0.5560203439659542
As Gen X and a hugely loyal John Lewis shopper…thank you! What a banger.,0.41666666666666663,0.8333333333333334,positive,positive,0.9745203852653503,0.9745203852653503,0.004109056666493416,0.02137053571641445,positive,0.6955935259660084
Brilliant JL and no woke,0.9,1.0,positive,positive,0.8901565074920654,0.8901565074920654,0.022957677021622658,0.08688580989837646,positive,0.8950782537460327
advert is messed-up . all taking ecstasy at that age!,0.0,0.0,neutral,negative,0.8337234854698181,0.013660140335559845,0.8337234854698181,0.15261638164520264,negative,0.41686174273490906
"Thank you so much, so glad you loved it 🎄❤️ - Filipa",0.6,0.9,positive,positive,0.9869747161865234,0.9869747161865234,0.003929787315428257,0.009095458313822746,positive,0.7934873580932618
"We couldn’t agree more, such an iconic track 🎶🎄 - Filipa",0.3333333333333333,0.5,positive,positive,0.9858919978141785,0.9858919978141785,0.003089528763666749,0.011018465273082256,positive,0.6596126655737559
"Thank you, so glad it meant something to you ❤️🎄 - Filipa",0.5,1.0,positive,positive,0.9871610999107361,0.9871610999107361,0.003653274616226554,0.009185575880110264,positive,0.743580549955368
"Thank you, Grahame 😊 We sell a number of vinyls including the limited edition vinyl with Alison Limerick's newly reimaged version featuring Labrinth 'Where love lives'. It's available today via the John Lewis app in the rewards section. Also, available to buy today in-store, subject to availability. Happy listening 🎶 🎧 ❤️ - Helen",0.2854669140383426,0.4758194186765615,positive,positive,0.9465475082397461,0.9465475082397461,0.0012457406846806407,0.05220673605799675,positive,0.6160072111390443
"So glad you loved it, that track really is a classic 🎶🎄 - Filipa",0.45555555555555555,0.6555555555555556,positive,positive,0.9894558787345886,0.9894558787345886,0.0025890879333019257,0.007954995147883892,positive,0.7225057171450721
At last. Thank you John Lewis for nationally recognising and showing candidly the emotions of love of a Father to his son and that of a boy to his Father. You’ve embraced a lot here and I’m grateful. Brings me to tears every time I watch it,0.3666666666666667,0.48888888888888893,positive,positive,0.9269753694534302,0.9269753694534302,0.009700614959001541,0.06332404166460037,positive,0.6468210180600484
What a brilliant advert with a positive take on fatherhood and father/son relationships. I will make a point of buying something from John Lewis this Chrismas.,0.5636363636363636,0.7727272727272727,positive,positive,0.9708383083343506,0.9708383083343506,0.00525445444509387,0.02390720508992672,positive,0.767237335985357
Dads out there you got this. Remember holding your baby and look at them flourishing now.,0.0,0.0,neutral,positive,0.9297349452972412,0.9297349452972412,0.007585423998534679,0.06267964094877243,positive,0.4648674726486206
Why does this make me cry so much?! Lovely to see father/son relationships being promoted,0.5,0.75,positive,positive,0.9368504881858826,0.9368504881858826,0.020561354234814644,0.04258820042014122,positive,0.7184252440929413
"If it felt more Christmassy in its atmosphere and music, this would have hit even harder I think. I really appreciate the message behind it, as it is a good and heartfelt one, I just think that extra Christmas spirit could have made this a really great ad, so because of that, I still wouldn't put it on the same level as their ads from years ago, but I would say this is better than the ones they've done for the past few years now.",0.14583333333333334,0.4020833333333333,positive,positive,0.7445282936096191,0.7445282936096191,0.07108183205127716,0.18438982963562012,positive,0.44518081347147626
Me and my dad <3,1.0,1.0,positive,positive,0.5957748293876648,0.5957748293876648,0.008451943285763264,0.3957732021808624,positive,0.7978874146938324
this is very disappointing,-0.78,0.9099999999999999,negative,negative,0.9095862507820129,0.011538781225681305,0.9095862507820129,0.07887493818998337,negative,0.8447931253910065
I dance my life away in the 90s I now have a son and I'm crying,-0.2,0.6,negative,positive,0.5941894054412842,0.5941894054412842,0.10331637412309647,0.30249422788619995,negative,0.39709470272064207
Beautiful in its simplicity.,0.85,1.0,positive,positive,0.9536041617393494,0.9536041617393494,0.013083714991807938,0.033312126994132996,positive,0.9018020808696747
Extremely touching and this tells a real story that represents our culture in which most British families can relate I'm sure Amazing that John Lewis didn't feel the need to put Woke and DEI first to tick boxes.,0.36428571428571427,0.48888888888888893,positive,positive,0.8953731060028076,0.8953731060028076,0.015434510074555874,0.08919240534305573,positive,0.629829410144261
"Love this, I'd say that the video makes us realise that we were all young once,now our kids are growing up, enjoy them",0.3333333333333333,0.5,positive,positive,0.9656313061714172,0.9656313061714172,0.0051492964848876,0.029219457879662514,positive,0.6494823197523752
"As a man of 56 living through those times we needed this, I feel it ❤",0.0,0.0,neutral,positive,0.8161817193031311,0.8161817193031311,0.03993327543139458,0.1438850313425064,positive,0.40809085965156555
Refreshing to see an advert for English people!!,0.25,0.5,positive,positive,0.9361746311187744,0.9361746311187744,0.004945173393934965,0.05888020992279053,positive,0.5930873155593872
Nailed it - 58 and remember that piano intro in clubs back in the day. Great times back in the day but nothing more important than family.,0.34,0.45,positive,positive,0.9691593050956726,0.9691593050956726,0.005326986778527498,0.025513632223010063,positive,0.6545796525478363
what a horrible commercial,-0.5,0.5,negative,negative,0.9164150953292847,0.014795443043112755,0.9164150953292847,0.06878946721553802,negative,0.7082075476646423
Next year I hope someone dares to make an advert featuring a single parent family …,-0.03571428571428571,0.10714285714285714,neutral,neutral,0.5918672680854797,0.24430428445339203,0.16382835805416107,0.5918672680854797,neutral,0.3137907768998827
"I love that someone is finally celebrating still, consistent and loving fatherhood. Many of us don’t have words, but if we did we’d probably just hug our teenager and say nothing anyway. John Lewis is worth buying from this Christmas.",0.35833333333333334,0.5666666666666667,positive,positive,0.9228248596191406,0.9228248596191406,0.023119580000638962,0.05405553802847862,positive,0.640579096476237
"Rubbish, didn't see Troy Hawke once.",0.0,0.0,neutral,negative,0.7778924107551575,0.022369375452399254,0.7778924107551575,0.1997382640838623,neutral,0.38894620537757874
"I absolutely love this advert, it’s the only one that cut through and stopped me in my tracks, it gave me goosebumps and made me cry. Bless you John Lewis.",0.25,0.8,positive,positive,0.9787098169326782,0.9787098169326782,0.00785206537693739,0.013438087888062,positive,0.6143549084663391
"We're delighted you like it ❤️ 😊 It's not always easy to find the words, that's why this Christmas we're celebrating connection and unspoken emotions by giving the perfect gift 🎁 - Helen",0.7111111111111111,0.8444444444444444,positive,positive,0.9864681959152222,0.9864681959152222,0.0024661163333803415,0.011065702885389328,positive,0.8487896535131667
"We are delighted to hear you enjoyed the advert, trajan098117 😊 We hope you're inspired to express your feelings through the power of a thoughtful gift this year 🎁 ❤️ - Helen",0.5333333333333333,0.6333333333333333,positive,positive,0.9894347786903381,0.9894347786903381,0.0022761349100619555,0.008289105258882046,positive,0.7613840560118357
We're so pleased you enjoyed the ad Deborah! 🎄🎶 - Natalie,0.5625,0.85,positive,positive,0.9864248037338257,0.9864248037338257,0.0022630328312516212,0.011312182992696762,positive,0.7744624018669128
So is your comment.,0.0,0.0,neutral,negative,0.6795791983604431,0.017412809655070305,0.6795791983604431,0.30300799012184143,neutral,0.33978959918022156
You’d rather a wokey bs advert?! 🤦🏼‍♀️,0.0,0.0,neutral,negative,0.9160691499710083,0.00966089777648449,0.9160691499710083,0.07426988333463669,negative,0.45803457498550415
Keep dancing and making memories 🎶 🎧 ❤️ - Helen,0.0,0.0,neutral,positive,0.9575656056404114,0.9575656056404114,0.0016894001746550202,0.040745027363300323,positive,0.4787828028202057
We're so pleased that you love it Luna! 🩷,0.5625,0.8,positive,positive,0.987891674041748,0.987891674041748,0.003105658572167158,0.009002717211842537,positive,0.775195837020874
What time the 90s were Davy! We hope that the advert brings back some great memories for you! 🎄 🎶,0.5,0.375,positive,positive,0.9807883501052856,0.9807883501052856,0.0026493750046938658,0.01656227372586727,positive,0.7403941750526428
So glad that you love the track and the advert - it's a classic 🎶🪩 - Natalie,0.3888888888888889,0.5888888888888889,positive,positive,0.988804042339325,0.988804042339325,0.002440862590447068,0.008755164220929146,positive,0.6888464656141069
Thank you for reaching out to us and letting us know you enjoyed the ad . We are very proud of it and hearing what it means to people is humbling. ^Jamie,0.75,0.85,positive,positive,0.9872991442680359,0.9872991442680359,0.002866883995011449,0.009833913296461105,positive,0.8686495721340179
Must be the worst Christmas ad JL have ever made! Really lost the plot.,-0.4,0.6,negative,negative,0.9510122537612915,0.0068493736907839775,0.9510122537612915,0.04213839769363403,negative,0.6755061268806457
"Well done JL, a proper Christmas ad without all that woke rubbish",0.0,0.1,neutral,positive,0.8337754607200623,0.8337754607200623,0.03997451066970825,0.12625008821487427,positive,0.41688773036003113
Nah…Watch the Shelter Christmas advert for how to do simple/high impact advert,0.0,0.0,neutral,neutral,0.6786262392997742,0.18098290264606476,0.14039084315299988,0.6786262392997742,neutral,0.3393131196498871
"Proper hits me in the feels this one, everytime I watch it I'm a wreck. So relatable, 51 yr old here with two teenage girls. Well done John Lewis, best one so far 👏",0.24000000000000005,0.32,positive,positive,0.9445610642433167,0.9445610642433167,0.0160223376005888,0.039416566491127014,positive,0.5922805321216583
This was a poor effort. The golden era of John Lewis adverts have long gone.,-0.05000000000000001,0.5,neutral,negative,0.900796115398407,0.010355232283473015,0.900796115398407,0.08884870260953903,negative,0.4753980576992035
"Thank you for a British advert, that covers events in British lives, especially for men! Glory be to God.",0.0,0.3333333333333333,neutral,positive,0.9734326004981995,0.9734326004981995,0.003219190752133727,0.023348255082964897,positive,0.48671630024909973
